"JAPON,SANTO TOMAS DE CASTILLA,05/06/2017, 8703237900,2012,MAZDA,MAZDA5,2500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,19735.34,2368.24,",
"JAPON,TECUN UMAN,07/06/2017, 8703236900,2012,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16259.57,1951.15,",
"JAPON,TECUN UMAN,08/05/2017, 8703236900,2000,MAZDA,PROTEGE DX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10122.3,1214.68,",
"JAPON,EL CARMEN,29/05/2017, 8703236900,2005,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14555.97,1746.72,",
"JAPON,TECUN UMAN,29/05/2017, 8703237900,2010,MAZDA,CX-7 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31302.69,3756.32,",
"JAPON,EL CARMEN,29/05/2017, 8703236900,2010,MAZDA,MAZDA3i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14614.78,1753.77,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703237900,2008,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14173.69,1700.84,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2013,MAZDA,CX-5 TOURING FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32236.33,3868.36,",
"JAPON,SANTO TOMAS DE CASTILLA,29/05/2017, 8703236900,2007,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9027.64,1083.32,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2012,MAZDA,3 SKYACTIV,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14835.33,1780.24,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2007,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9358.46,1123.02,",
"JAPON,TECUN UMAN,08/05/2017, 8703237900,2006,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10589.74,1270.77,",
"JAPON,PUERTO BARRIOS,30/05/2017, 8703237900,2010,MAZDA,MAZDA3 S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17306.42,2076.77,",
"JAPON,EL CARMEN,01/06/2017, 8703236900,2007,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16028.67,1923.44,",
"JAPON,SANTO TOMAS DE CASTILLA,31/05/2017, 8703237900,2006,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10536.28,1264.35,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,31/05/2017, 8703237900,2010,MAZDA,MAZDA3 S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16969.8,2036.38,",
"JAPON,PUERTO BARRIOS,18/05/2017, 8703236900,2008,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12302.76,1476.33,",
"JAPON,SANTO TOMAS DE CASTILLA,23/05/2017, 8703237900,2006,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15256.8,1830.82,",
"JAPON,SANTO TOMAS DE CASTILLA,01/06/2017, 8703237900,2008,MAZDA,CX-7 4X2,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22043.09,2645.17,",
"JAPON,SANTO TOMAS DE CASTILLA,01/06/2017, 8703226900,2013,MAZDA,2,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19396.16,2327.54,",
"JAPON,PUERTO BARRIOS,01/06/2017, 8703237900,2006,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13927.18,1671.26,",
"JAPON,TECUN UMAN,01/06/2017, 8703236900,2013,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14037.54,1684.5,",
"JAPON,PUERTO BARRIOS,01/06/2017, 8703237900,2010,MAZDA,MAZDA3 S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22608.68,2713.04,",
"JAPON,PUERTO BARRIOS,01/06/2017, 8703236900,2008,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14221.47,1706.58,",
"JAPON,TECUN UMAN,01/06/2017, 8703236900,2012,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16833.27,2019.99,",
"JAPON,TECUN UMAN,01/06/2017, 8703236900,2010,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18687.29,2242.47,",
"JAPON,PUERTO BARRIOS,08/05/2017, 8703236900,2014,MAZDA,MAZDA3 i SV,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14912.06,1789.45,",
"JAPON,EL CARMEN,02/06/2017, 8703236900,2006,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16137.41,1936.49,",
"JAPON,TECUN UMAN,02/06/2017, 8703237900,2015,MAZDA,MAZDA6I SPORT,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25262.07,3031.45,",
"ESTADOS UNIDOS,G8"," CENTRALSA,06/06/2017, 8704215900,2003,MAZDA,B2300 SE CAB PLUS,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,15070.41,1808.45,"
"ESTADOS UNIDOS,TECUN UMAN,02/06/2017, 8703237900,2008,MAZDA,TRIBUTE S 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22296.56,2675.59,",
"JAPON,TECUN UMAN,09/05/2017, 8703236900,2013,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17699.36,2123.92,",
"JAPON,SANTO TOMAS DE CASTILLA,08/05/2017, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18909.63,2269.16,",
"JAPON,PUERTO BARRIOS,08/05/2017, 8703236900,2013,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20053.89,2406.47,",
"JAPON,PUERTO BARRIOS,09/05/2017, 8703236900,2008,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13116.77,1574.01,",
"JAPON,EL CARMEN,10/05/2017, 8703236900,2012,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17463.73,2095.65,",
"JAPON,SANTO TOMAS DE CASTILLA,03/06/2017, 8703237900,2007,MAZDA,CX-7 GRAND TOURING 4X2,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14069.64,1688.36,",
"JAPON,PUERTO BARRIOS,17/05/2017, 8703236900,2008,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9521.48,1142.58,",
"JAPON,G8"," CENTRALSA,08/05/2017, 8703237900,2005,MAZDA,MAZDA 3,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12681.27,1521.75,"
"JAPON,TECUN UMAN,09/05/2017, 8703236900,2016,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21809.93,2617.19,",
"TAILANDIA,PUERTO QUETZAL,09/05/2017, 8704215900,2018,MAZDA,BT-50 4X4 DOB CAB AUTOMAT,3198,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,460178.26,55221.39,",
"TAILANDIA,PUERTO QUETZAL,09/05/2017, 8704215900,2018,MAZDA,BT-50 4X4 DOB CAB AUTOMAT,3198,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,460178.26,55221.39,",
"TAILANDIA,PUERTO QUETZAL,09/05/2017, 8704215900,2018,MAZDA,BT-50 4X4 DOB CAB AUTOMAT,3198,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,460178.26,55221.39,",
"JAPON,TECUN UMAN,30/05/2017, 8703237400,2009,MAZDA,MAZDA 5,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,20855.89,2502.71,",
"JAPON,TECUN UMAN,08/05/2017, 8703237900,2008,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15990.3,1918.84,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/05/2017, 8704315100,1997,MAZDA,B2300 SE,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,13785.85,1654.3,",
"JAPON,EL CARMEN,12/05/2017, 8703236900,2002,MAZDA,PROTEGE LX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11585.98,1390.32,",
"JAPON,G8"," CENTRALSA,19/05/2017, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11835.96,1420.32,"
"JAPON,TECUN UMAN,13/05/2017, 8703237900,2006,MAZDA,MAZDA5 SPORT,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,15054.44,1806.53,",
"JAPON,PUERTO BARRIOS,24/05/2017, 8703237900,2016,MAZDA,CX-5 SPORT AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24825.81,2979.1,",
"MEXICO,SANTO TOMAS DE CASTILLA,29/05/2017, 8703236900,2015,MAZDA,MAZDA3 I GRAND TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,38264.56,4591.75,",
"ESTADOS UNIDOS,TECUN UMAN,08/05/2017, 8703237900,2004,MAZDA,MAZDA6 I,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18557.55,2226.91,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,105297.5,12635.7,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415336.74,49840.41,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415336.74,49840.41,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415336.74,49840.41,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415336.74,49840.41,",
"JAPON,PUERTO QUETZAL,09/05/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,114033.35,13684,",
"JAPON,SANTO TOMAS DE CASTILLA,09/05/2017, 8703236900,2006,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14327.21,1719.27,",
"JAPON,EL CARMEN,11/05/2017, 8703236900,2014,MAZDA,CX-5 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34540.31,4144.84,",
"JAPON,PUERTO BARRIOS,11/05/2017, 8703236900,2002,MAZDA,PROTEGE ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12892.12,1547.05,",
"JAPON,PUERTO BARRIOS,13/05/2017, 8703237900,2014,MAZDA,MAZDA3 S TOURING,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,34941.27,4192.95,",
"JAPON,TECUN UMAN,15/05/2017, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22790.65,2734.88,",
"JAPON,PUERTO BARRIOS,18/05/2017, 8703236900,2014,MAZDA,CX-5 SPORT 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34444.8,4133.38,",
"JAPON,EL CARMEN,19/05/2017, 8703236900,2012,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17091.72,2051.01,",
"JAPON,PUERTO BARRIOS,16/05/2017, 8703236900,2015,MAZDA,CX-5 SPORT 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24972.95,2996.75,",
"JAPON,PUERTO BARRIOS,16/05/2017, 8703236900,2012,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12746.84,1529.62,",
"JAPON,PUERTO BARRIOS,17/05/2017, 8703237900,2004,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10805.19,1296.62,",
"JAPON,EL CARMEN,21/05/2017, 8703236900,2003,MAZDA,PROTEGE ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12690.42,1522.85,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2008,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12997.45,1559.69,",
"JAPON,PUERTO BARRIOS,29/05/2017, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9983.34,1198,",
"JAPON,EL CARMEN,08/05/2017, 8703236900,2012,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17882.73,2145.93,",
"JAPON,EL CARMEN,12/05/2017, 8703236900,2012,MAZDA,3i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20150.81,2418.1,",
"JAPON,PUERTO BARRIOS,12/05/2017, 8703236900,2011,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12121.28,1454.55,",
"JAPON,TECUN UMAN,12/05/2017, 8703226900,2013,MAZDA,2,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20297.47,2435.7,",
"JAPON,PUERTO BARRIOS,12/05/2017, 8703236900,2007,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13565.87,1627.9,",
"JAPON,EL CARMEN,05/06/2017, 8703236900,2005,MAZDA,MAZDA3i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11254.22,1350.51,",
"JAPON,PUERTO BARRIOS,05/06/2017, 8703236900,2008,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10062.6,1207.51,",
"JAPON,EL CARMEN,29/05/2017, 8703236900,2014,MAZDA,MAZDA3i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22701.43,2724.17,",
"JAPON,SANTO TOMAS DE CASTILLA,29/05/2017, 8703237900,2005,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9321.7,1118.6,",
"JAPON,TECUN UMAN,08/05/2017, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18777.6,2253.31,",
"JAPON,PUERTO BARRIOS,10/05/2017, 8703236900,2006,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10001.29,1200.15,",
"JAPON,PUERTO BARRIOS,13/05/2017, 8703236900,2006,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11380.66,1365.68,",
"JAPON,PUERTO BARRIOS,12/05/2017, 8703236900,2014,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16315.7,1957.88,",
"JAPON,PUERTO BARRIOS,12/05/2017, 8703236900,2012,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16007.72,1920.93,",
"JAPON,EL CARMEN,14/05/2017, 8703226900,1997,MAZDA,PROTEGE LX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17452.3,2094.28,",
"JAPON,PUERTO BARRIOS,23/05/2017, 8703237900,2005,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13151.66,1578.2,",
"JAPON,TECUN UMAN,08/05/2017, 8703226900,2011,MAZDA,MAZDA 2,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22613.81,2713.66,",
"MEXICO,TECUN UMAN,13/05/2017, 8703236900,2016,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21800.71,2616.09,",
"JAPON,PUERTO BARRIOS,15/05/2017, 8703236900,2012,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15237.77,1828.53,",
"ESTADOS UNIDOS,PUERTO BARRIOS,15/05/2017, 8704315100,1995,MAZDA,B2300 SE C/P 4X2,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,10376.05,1245.13,",
"JAPON,PUERTO QUETZAL,11/05/2017, 8703236900,2018,MAZDA,CX-3 4X2,2000,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,904782.33,108573.88,",
"JAPON,PUERTO QUETZAL,11/05/2017, 8703236900,2018,MAZDA,CX-3 4X2,2000,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,904782.33,108573.88,",
"JAPON,PUERTO QUETZAL,11/05/2017, 8703237900,2018,MAZDA,CX-9 4X4,2500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,7,5,0,197971.72,23756.61,",
"JAPON,PUERTO QUETZAL,11/05/2017, 8703237900,2018,MAZDA,CX-9 4X4,2500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,7,5,0,199271.29,23912.55,",
"JAPON,PUERTO BARRIOS,10/05/2017, 8703237900,2007,MAZDA,CX-7 GRAND TOURING,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25168.31,3020.2,",
"JAPON,PUERTO BARRIOS,15/05/2017, 8703236900,2009,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13147.89,1577.75,",
"JAPON,G8"," CENTRALSA,16/05/2017, 8703236900,2002,MAZDA,PROTEGE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9849.83,1181.98,"
"JAPON,SANTO TOMAS DE CASTILLA,10/05/2017, 8703236900,2008,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12789.61,1534.75,",
"JAPON,PUERTO BARRIOS,11/05/2017, 8703237900,2014,MAZDA,3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24405.56,2928.67,",
"JAPON,TECUN UMAN,12/05/2017, 8703226900,1996,MAZDA,PROTEGE DX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13785.85,1654.3,",
"JAPON,PUERTO BARRIOS,30/05/2017, 8703226900,2014,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13007.38,1560.89,",
"JAPON,PUERTO BARRIOS,18/05/2017, 8703237900,2006,MAZDA,MAZDA5 SPORT,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,12596.03,1511.52,",
"JAPON,TECUN UMAN,08/05/2017, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20496.99,2459.64,",
"JAPON,PUERTO BARRIOS,31/05/2017, 8703237900,2009,MAZDA,MAZDA5,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,19704.97,2364.6,",
"JAPON,TECUN UMAN,01/06/2017, 8703236900,2008,MAZDA,3,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13382.75,1605.93,",
"JAPON,TECUN UMAN,01/06/2017, 8703236900,2014,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18120.78,2174.49,",
"JAPON,TECUN UMAN,01/06/2017, 8703237900,2007,MAZDA,CX-7 GRAND TOURING AWD,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22660.18,2719.22,",
"JAPON,TECUN UMAN,01/06/2017, 8703237900,2010,MAZDA,CX-7 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15369.19,1844.3,",
"JAPON,EL CARMEN,11/05/2017, 8703236900,2007,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12892.12,1547.05,",
"JAPON,EL CARMEN,12/05/2017, 8703236900,2012,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18170.93,2180.51,",
"JAPON,EXPRESS AEREO,06/06/2017, 8703236900,2005,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14122.99,1694.76,",
"JAPON,TECUN UMAN,03/06/2017, 8703236900,2013,MAZDA,CX-5 SPORT 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33356.53,4002.78,",
"JAPON,EL CARMEN,03/06/2017, 8703236900,2003,MAZDA,PROTEGE5 SPORT,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,14083.04,1689.96,",
"JAPON,PUERTO BARRIOS,16/05/2017, 8703237900,2009,MAZDA,CX-7 4X2,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25801.72,3096.21,",
"JAPON,PUERTO BARRIOS,06/06/2017, 8703236900,2009,MAZDA,MAZDA3 I SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10019.28,1202.31,",
"JAPON,EL CARMEN,04/06/2017, 8703236900,2012,MAZDA,MAZDA3 i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20817.48,2498.1,",
"JAPON,PUERTO BARRIOS,05/06/2017, 8703237900,2007,MAZDA,MAZDA3 S GRAND TOURING,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12637.09,1516.45,",
"ESTADOS UNIDOS,EL CARMEN,05/06/2017, 8704315100,1996,MAZDA,B2300 4X2,2300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22129.03,2655.48,",
"JAPON,PUERTO BARRIOS,05/06/2017, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12158.97,1459.08,",
"JAPON,SANTO TOMAS DE CASTILLA,05/06/2017, 8703226900,2012,MAZDA,MAZDA2,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17786.08,2134.33,",
"JAPON,PUERTO BARRIOS,09/05/2017, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21256.83,2550.82,",
"JAPON,EL CARMEN,17/05/2017, 8703236900,2013,MAZDA,CX-5 TOURING 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38731.44,4647.77,",
"ESTADOS UNIDOS,EXPRESS AEREO,10/05/2017, 87032369,2010,MAZDA,3,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,69880.77,8385.69,",
"JAPON,SANTO TOMAS DE CASTILLA,17/05/2017, 8703237900,2006,MAZDA,MAZDA5,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,13480.26,1617.63,",
"JAPON,SANTO TOMAS DE CASTILLA,07/06/2017, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16311.01,1957.32,",
"JAPON,PUERTO BARRIOS,06/06/2017, 8703237900,2011,MAZDA,CX-7 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28819.63,3458.36,",
"JAPON,EL CARMEN,05/06/2017, 8703237900,2008,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10798.17,1295.78,",
"JAPON,EL CARMEN,18/05/2017, 8703237900,2007,MAZDA,MAZDA5 GRAND TOURING 2WD,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,15616.73,1874.01,",
"JAPON,PUERTO QUETZAL,06/06/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415135.68,49816.28,",
"JAPON,PUERTO QUETZAL,06/06/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415135.68,49816.28,",
"JAPON,PUERTO QUETZAL,06/06/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415135.68,49816.28,",
"JAPON,PUERTO QUETZAL,06/06/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,415135.68,49816.28,",
"JAPON,PUERTO QUETZAL,06/06/2017, 8703236900,2018,MAZDA,CX-3 WAGON 4X2 AUTOMATICA,1997,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,113978.06,13677.37,",
