pais,Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto;;
ESTADOS UNIDOS,EL CARMEN,17/02/2017, 8703237900,2008,HONDA,CR-V 4WD EX-L,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31105.96,3732.72,;;
JAPON,PUERTO BARRIOS,17/02/2017, 8703237900,2002,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18058.9,2167.07,;;
JAPON,SANTO TOMAS DE CASTILLA,20/02/2017, 8703237900,2003,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15965.32,1915.84,;;
JAPON,EL CARMEN,20/02/2017, 8703237900,2005,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25686.23,3082.35,;;
ESTADOS UNIDOS,PUERTO BARRIOS,23/02/2017, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16115.28,1933.83,;;
CANADA,SANTO TOMAS DE CASTILLA,27/02/2017, 8703236900,2000,HONDA,CIVIC,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10656.53,1278.78,;;
JAPON,TECUN UMAN,08/02/2017, 8711209000,2003,HONDA,XR250R,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8505.76,1020.69,;;
JAPON,TECUN UMAN,27/02/2017, 8703236900,2000,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10796.26,1295.55,;;
MEXICO,PUERTO BARRIOS,28/02/2017, 8703237900,2008,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23482.6,2817.91,;;
CANADA,PUERTO BARRIOS,01/03/2017, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13214.08,1585.69,;;
REINO UNIDO,PUERTO BARRIOS,28/02/2017, 8703236900,2002,HONDA,CIVIC SI,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13300.14,1596.02,;;
ESTADOS UNIDOS,PUERTO BARRIOS,28/02/2017, 8703237900,2013,HONDA,CR-V EX-L 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29975.06,3597.01,;;
REINO UNIDO,PUERTO BARRIOS,28/02/2017, 8703237900,2005,HONDA,CR-V 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19799.16,2375.9,;;
ESTADOS UNIDOS,PUERTO BARRIOS,28/02/2017, 8703236900,2014,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,44048.89,5285.87,;;
JAPON,PUERTO BARRIOS,28/02/2017, 8703236900,1998,HONDA,CR-V LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11789.6,1414.75,;;
ESTADOS UNIDOS,EL CARMEN,01/03/2017, 8703236900,2000,HONDA,CIVIC LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17552.5,2106.3,;;
ESTADOS UNIDOS,EL CARMEN,03/03/2017, 8703237900,2006,HONDA,ACCORD EX-L,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24923.78,2990.85,;;
JAPON,EL CARMEN,04/03/2017, 8703237900,1992,HONDA,ACCORD LX SEDAN,2200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9198.94,1103.87,;;
CANADA,PUERTO BARRIOS,04/03/2017, 8703236900,2007,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14511.84,1741.42,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,04/03/2017, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20595.3,2471.44,;;
ESTADOS UNIDOS,PUERTO BARRIOS,04/03/2017, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13405.75,1608.69,;;
ESTADOS UNIDOS,PUERTO BARRIOS,04/03/2017, 8703236900,2014,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29340.75,3520.89,;;
ESTADOS UNIDOS,EL CARMEN,05/03/2017, 8703249000,2010,HONDA,ODYSSEY EX-L,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,33035.07,3964.21,;;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2017, 8703248000,2005,HONDA,ODYSSEY EX,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,8,4,0,17424.53,2090.94,;;
REINO UNIDO,EL CARMEN,06/03/2017, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30085.51,3610.26,;;
JAPON,TECUN UMAN,06/03/2017, 8703237900,2002,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14769.92,1772.39,;;
ESTADOS UNIDOS,PUERTO BARRIOS,04/03/2017, 8703249000,2015,HONDA,PILOT EX 4WD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,8,4,0,38565.5,4627.86,;;
JAPON,TECUN UMAN,04/03/2017, 8703236900,2001,HONDA,CR-V LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12314.41,1477.73,;;
CANADA,SANTO TOMAS DE CASTILLA,07/03/2017, 8703236900,2005,HONDA,CIVIC LX SPECIAL EDITION,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10274.49,1232.94,;;
JAPON,TECUN UMAN,15/02/2017, 8711409000,2007,HONDA,VT750C2F SHADOW,745,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,15795.52,1895.46,;;
REINO UNIDO,PUERTO BARRIOS,01/03/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12677.63,1521.32,;;
REINO UNIDO,PUERTO BARRIOS,06/03/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,8760.19,1051.22,;;
CANADA,TECUN UMAN,07/03/2017, 8703236900,2004,HONDA,CIVIC,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22717.46,2726.1,;;
TAILANDIA,TECUN UMAN,07/03/2017, 8711209000,2011,HONDA,CBR 250R,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,9064.86,1087.78,;;
JAPON,EL CARMEN,09/02/2017, 8703237900,2004,HONDA,CR-V LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19693.97,2363.28,;;
CANADA,PUERTO BARRIOS,04/03/2017, 8703236900,2012,HONDA,CIVIC HF,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14401.23,1728.15,;;
BELICE,TECUN UMAN,05/03/2017, 8711209000,2004,HONDA,CRF150F,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,7536.13,904.34,;;
JAPON,G8; CENTRALSA,21/02/2017, 8703237900,2003,HONDA,CR-V LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20106.12,2412.73,;
CANADA,SANTO TOMAS DE CASTILLA,20/02/2017, 8703236900,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11034.74,1324.17,;;
JAPON,TECUN UMAN,01/03/2017, 8703237900,2007,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27508.75,3301.05,;;
JAPON,PUERTO BARRIOS,14/02/2017, 8703237900,2001,HONDA,CR-V SE 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10560.51,1267.26,;;
CANADA,PUERTO BARRIOS,15/02/2017, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11740.16,1408.82,;;
ESTADOS UNIDOS,PUERTO BARRIOS,28/02/2017, 8703237900,2008,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25664.49,3079.74,;;
JAPON,TECUN UMAN,02/03/2017, 8703237900,2006,HONDA,CR-V SE 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24335.28,2920.23,;;
CANADA,PUERTO BARRIOS,06/03/2017, 8703236900,2010,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10640.54,1276.86,;;
JAPON,EL CARMEN,28/02/2017, 8711209000,2002,HONDA,XR100R,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,4902.52,588.3,;;
JAPON,PUERTO QUETZAL,23/02/2017, 8703226900,1997,HONDA,CIVIC,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,17441.18,2092.94,;;
CANADA,PUERTO BARRIOS,27/02/2017, 8703237900,2015,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29099.61,3491.95,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,27/02/2017, 8703248000,2017,HONDA,PILOT EXL 5DR 4WD AT,3500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,8,5,0,232050.07,27846.01,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,27/02/2017, 8703248000,2017,HONDA,PILOT EXL 5DR 4WD AT,3500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,8,5,0,232050.14,27846.02,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,27/02/2017, 8703248000,2017,HONDA,PILOT EXL 5DR 4WD AT,3500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,8,5,0,232050.14,27846.02,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,27/02/2017, 8703248000,2017,HONDA,PILOT EXL 5DR 4WD AT,3500,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,8,5,0,232050.14,27846.02,;;
CANADA,EL CARMEN,03/03/2017, 8703249000,2006,HONDA,PILOT 4WD EX,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,22033.21,2643.99,;;
JAPON,SANTO TOMAS DE CASTILLA,07/03/2017, 8703237900,2005,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21389.82,2566.78,;;
JAPON,SANTO TOMAS DE CASTILLA,07/03/2017, 8703237900,2007,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36569.22,4388.31,;;
JAPON,PUERTO BARRIOS,11/02/2017, 8703237900,2004,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19095.65,2291.48,;;
JAPON,EL CARMEN,17/02/2017, 8703237900,2005,HONDA,CR-V 4X4 EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30159.77,3619.17,;;
REINO UNIDO,EL CARMEN,10/02/2017, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25133.68,3016.04,;;
CANADA,PUERTO BARRIOS,02/03/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,9806.43,1176.77,;;
CANADA,PUERTO BARRIOS,23/02/2017, 8703236900,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20976.37,2517.16,;;
ESTADOS UNIDOS,G4; ALSERSA,03/03/2017, 8703236900,1999,HONDA,CIVIC SI,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,18201.5,2184.18,;
JAPON,TECUN UMAN,01/03/2017, 8703237900,2002,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19868.25,2384.19,;;
JAPON,EL CARMEN,02/03/2017, 8703237900,2008,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19037.3,2284.48,;;
JAPON,EL CARMEN,02/03/2017, 8703226900,2007,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16085.78,1930.29,;;
CANADA,TECUN UMAN,02/03/2017, 8703236900,2002,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9061.17,1087.34,;;
MEXICO,TECUN UMAN,27/02/2017, 8703237900,2016,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,71139.11,8536.69,;;
CANADA,PUERTO BARRIOS,07/03/2017, 8703236900,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,6955.38,834.65,;;
ESTADOS UNIDOS,PUERTO BARRIOS,07/03/2017, 8703236900,2004,HONDA,CIVIC,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12538.86,1504.66,;;
CANADA,PUERTO BARRIOS,07/03/2017, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13777.99,1653.36,;;
JAPON,PUERTO BARRIOS,09/02/2017, 8703226900,2012,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15305.96,1836.72,;;
REINO UNIDO,EL CARMEN,11/02/2017, 8703237900,2006,HONDA,CR-V 4WD SE,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27364.48,3283.74,;;
ESTADOS UNIDOS,EL CARMEN,17/02/2017, 8703236900,2010,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15065.1,1807.81,;;
CANADA,PUERTO BARRIOS,25/02/2017, 8703236900,2004,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9690.07,1162.81,;;
JAPON,PUERTO BARRIOS,25/02/2017, 8703236900,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12263.3,1471.6,;;
CANADA,PUERTO BARRIOS,27/02/2017, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13370.3,1604.44,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
INDIA,PUERTO QUETZAL,02/03/2017, 8711209000,2016,HONDA,ACTIVA 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,6343.24,761.19,;;
CANADA,SANTO TOMAS DE CASTILLA,02/03/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13230.19,1587.62,;;
CANADA,SANTO TOMAS DE CASTILLA,06/03/2017, 8703236900,2010,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16886.23,2026.35,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,08/02/2017, 8703247000,2008,HONDA,PILOT 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,8,4,0,9988.7,1198.64,;;
JAPON,TECUN UMAN,07/03/2017, 8711409000,2002,HONDA,XR650LE,650,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,7193.4,863.21,;;
JAPON,SANTO TOMAS DE CASTILLA,23/02/2017, 8703236900,2005,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12211.67,1465.4,;;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/02/2017, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21212.06,2545.45,;;
ESTADOS UNIDOS,PUERTO BARRIOS,01/03/2017, 8703237900,2005,HONDA,ACCORD LX,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22715,2725.8,;;
JAPON,PUERTO BARRIOS,08/02/2017, 8703237900,2012,HONDA,CR-V EX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40386.17,4846.34,;;
ESTADOS UNIDOS,TECUN UMAN,13/02/2017, 8703237900,2003,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18670.08,2240.41,;;
JAPON,PUERTO BARRIOS,13/02/2017, 8711409000,2005,HONDA,CBR600RR,599,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10438.31,1252.6,;;
JAPON,PUERTO BARRIOS,13/02/2017, 8703237900,2008,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29710.17,3565.22,;;
JAPON,PUERTO BARRIOS,13/02/2017, 8703237900,2005,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15289.71,1834.77,;;
JAPON,EL CARMEN,07/03/2017, 8703237900,2002,HONDA,CR-V 4WD LX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20231.82,2427.82,;;
REINO UNIDO,SANTO TOMAS DE CASTILLA,22/02/2017, 8703237900,2005,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18911.86,2269.42,;;
JAPON,PUERTO BARRIOS,23/02/2017, 8703236900,2001,HONDA,CR-V SE 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14458.08,1734.97,;;
JAPON,EL CARMEN,07/03/2017, 8703237900,2008,HONDA,CR-V EXL 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,37970.62,4556.47,;;
JAPON,EL CARMEN,10/02/2017, 8703237900,2007,HONDA,CR-V 4X4 EX,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30344.18,3641.3,;;
REINO UNIDO,PUERTO BARRIOS,09/02/2017, 8703237900,2005,HONDA,CR-V EX REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16049.69,1925.96,;;
CANADA,G8; CENTRALSA,08/02/2017, 8703236900,2007,HONDA,CIVIC DX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12758.07,1530.97,;
ESTADOS UNIDOS,EL CARMEN,18/02/2017, 8703248000,2011,HONDA,ODYSSEY TOURING,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,54553.7,6546.44,;;
JAPON,TECUN UMAN,23/02/2017, 8703237900,2005,HONDA,CR-V SE 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23274.35,2792.92,;;
ESTADOS UNIDOS,TECUN UMAN,06/03/2017, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21236.83,2548.42,;;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2017, 8703237900,2008,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27224.44,3266.93,;;
REINO UNIDO,PUERTO BARRIOS,15/02/2017, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12481.8,1497.82,;;
JAPON,PUERTO BARRIOS,16/02/2017, 8703226900,2011,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12949.88,1553.99,;;
JAPON,PUERTO BARRIOS,18/02/2017, 8703236900,2001,HONDA,CR-V LX 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10814.64,1297.76,;;
ESTADOS UNIDOS,G8; CENTRALSA,22/02/2017, 8703236900,2000,HONDA,CIVIC Si,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,21014.82,2521.78,;
JAPON,PUERTO BARRIOS,21/02/2017, 8703237900,2006,HONDA,CR-V SE 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24534.51,2944.14,;;
JAPON,PUERTO BARRIOS,25/02/2017, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19394.84,2327.38,;;
JAPON,TECUN UMAN,06/03/2017, 8711309000,2005,HONDA,CFR450R,450,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,15612.83,1873.54,;;
ESTADOS UNIDOS,TECUN UMAN,06/03/2017, 8703236900,2012,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22770.6,2732.47,;;
JAPON,PUERTO BARRIOS,09/02/2017, 8703236900,1999,HONDA,CR-V SPORT 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10806.83,1296.82,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CANADA,PUERTO BARRIOS,08/02/2017, 8703237900,2014,HONDA,CIVIC SI,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25905.16,3108.62,;;
JAPON,EL CARMEN,16/02/2017, 8703236900,1998,HONDA,CR-V EX 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17631.99,2115.84,;;
JAPON,EL CARMEN,16/02/2017, 8703236900,1999,HONDA,CR-V 4WD LX,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11631.19,1395.74,;;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2017, 8703236900,2015,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23099.39,2771.93,;;
JAPON,EL CARMEN,08/02/2017, 8711209000,2001,HONDA,XR100R,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,4925.79,591.09,;;
ESTADOS UNIDOS,TECUN UMAN,10/02/2017, 8703236900,2013,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,34636.89,4156.43,;;
ESTADOS UNIDOS,G8; CENTRALSA,08/02/2017, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13569.14,1628.3,;
CANADA,SANTO TOMAS DE CASTILLA,14/02/2017, 8703236900,2000,HONDA,CIVIC,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12452.94,1494.35,;;
JAPON,SANTO TOMAS DE CASTILLA,22/02/2017, 8703237900,2004,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20935.06,2512.21,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
CHINA,EXPRESS AEREO,06/03/2017, 87112090,2017,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2227523.39,267302.81,;;
