ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,06/03/2016, 87032379,2005,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,37308.76,4477.05,;
ESTADOS UNIDOS,PUERTO BARRIOS,22/02/2016, 87032379,2004,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9089.9,1090.79,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,07/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27544.99,3305.4,;
ALEMANIA REP. FED.,TECUN UMAN,24/02/2016, 87032490,2006,BMW,X3 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23632.84,2835.94,;
ESTADOS UNIDOS,EL CARMEN,23/02/2016, 87032379,2002,BMW,X5 3.0i 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15748.15,1889.78,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,23/02/2016, 87032379,2004,BMW,530I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16943.53,2033.22,;
ESTADOS UNIDOS,PUERTO BARRIOS,23/02/2016, 87032379,2004,BMW,X3 2.5I 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26750.52,3210.06,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,24/02/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24400.14,2928.02,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/02/2016, 87032379,2004,BMW,X3 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21154.36,2538.52,;
ESTADOS UNIDOS,PUERTO BARRIOS,13/02/2016, 87032379,2003,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11752.42,1410.29,;
ESTADOS UNIDOS,TECUN UMAN,27/02/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16888.52,2026.62,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27914.5,3349.74,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/03/2016, 87032379,2005,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10398.35,1247.8,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/03/2016, 87032379,2007,BMW,X3 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23056.2,2766.74,;
ALEMANIA REP. FED.,TECUN UMAN,02/03/2016, 87032379,2008,BMW,335i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,48556.36,5826.76,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2016, 87032379,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23555.73,2826.69,;
ESTADOS UNIDOS,PUERTO BARRIOS,03/03/2016, 87032379,2011,BMW,X3 XDRIVE 2.8I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,77004.32,9240.52,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,03/03/2016, 87032379,2008,BMW,528I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27815.22,3337.83,;
ALEMANIA REP. FED.,PUERTO BARRIOS,04/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23836.15,2860.34,;
ALEMANIA REP. FED.,TECUN UMAN,08/02/2016, 87032379,2013,BMW,128I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,64652.77,7758.33,;
