"JAPON,PUERTO BARRIOS,04/07/2018, 8703236900,2010,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12482.97,1497.96,",
"JAPON,PUERTO BARRIOS,03/07/2018, 8703237900,2016,MAZDA,CX-5 TOURING AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27506.84,3300.82,",
"JAPON,EL CARMEN,04/07/2018, 8703236900,2002,TOYOTA,RAV4 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23829.33,2859.52,",
"JAPON,EL CARMEN,04/07/2018, 8703236900,1997,HONDA,CR-V 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20082.58,2409.91,",
"ESTADOS UNIDOS,PUERTO BARRIOS,03/07/2018, 8703248000,2007,HONDA,ODYSSEY EX,3500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,14796.29,1775.55,",
"JAPON,PUERTO BARRIOS,11/06/2018, 8704315100,1993,TOYOTA,DLX XTRACAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,2,1,22291.6,2674.99,",
"JAPON,EL CARMEN,08/06/2018, 8704315100,1985,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23646.48,2837.58,",
"COREA DEL SUR,PUERTO QUETZAL,14/06/2018, 8702107000,2004,KIA,BONGO III,2900,PESADO,MICROBUS,OCASIONAL,DIESEL,15,4,0,35216.41,4225.97,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,14/06/2018, 8703236900,2004,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18537.86,2224.54,",
"JAPON,SANTO TOMAS DE CASTILLA,04/07/2018, 8703236900,2013,MAZDA,CX-5 TOURING 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28466.56,3415.99,",
"JAPON,EL CARMEN,05/07/2018, 8711209000,2003,HONDA,CRF100F,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,3869.13,464.3,",
"JAPON,TECUN UMAN,07/07/2018, 8704315100,1992,TOYOTA,DLX XTRA CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21401.33,2568.16,",
"CANADA,EL CARMEN,07/07/2018, 8703249000,2010,CHEVROLET,CAMARO LT1 RS,3600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,36540.46,4384.86,",
"JAPON,EL CARMEN,08/06/2018, 8704315100,1990,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23646.48,2837.58,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CHINA,PUERTO QUETZAL,27/06/2018, 8711209000,2018,ITALIKA,GTK125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,448419.04,53810.28,",
"CANADA,EL CARMEN,03/07/2018, 8703236900,2011,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25425.45,3051.05,",
"JAPON,EL CARMEN,15/06/2018, 8704315100,1991,TOYOTA,XTRA CAB 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22894.9,2747.39,",
"JAPON,EL CARMEN,15/06/2018, 8704315100,1987,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23269.98,2792.4,",
"ESTADOS UNIDOS,EXPRESS AEREO,21/06/2018, 8704315100,2005,GMC,CANYON CREW CAB SLE 4WD,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,40736.65,4888.4,",
"JAPON,G8"," CENTRALSA,19/06/2018, 8703237900,2002,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,11467.76,1376.13,"
"ESTADOS UNIDOS,EL CARMEN,19/06/2018, 8704315100,1990,NISSAN,KING CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,19495.65,2339.48,",
"CANADA,EL CARMEN,19/06/2018, 8703237900,2011,TOYOTA,RAV4 SPORT 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,40255.85,4830.7,",
"JAPON,EL CARMEN,19/06/2018, 8703249000,1996,TOYOTA,4RUNNER  4WD LIMITED,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21549.6,2585.95,",
"TAILANDIA,TECUN UMAN,19/06/2018, 8703225900,2015,MITSUBISHI,MIRAGE DE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20502.05,2460.25,",
"JAPON,EL CARMEN,19/06/2018, 8704315100,1994,TOYOTA,XTRA CAB 4X4 DX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23646.57,2837.59,",
"JAPON,SANTO TOMAS DE CASTILLA,14/06/2018, 8703237900,2012,MAZDA,MAZDA5 GRAND TOURING,2500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,13593.41,1631.21,",
"JAPON,PUERTO BARRIOS,14/06/2018, 8703237900,2006,MAZDA,MAZDA3 S,2300,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13754.6,1650.55,",
"JAPON,PUERTO BARRIOS,14/06/2018, 8703236900,1997,HONDA,CR-V 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13855.33,1662.64,",
"JAPON,SANTO TOMAS DE CASTILLA,14/06/2018, 8703237900,2007,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30670.23,3680.43,",
"ESTADOS UNIDOS,TECUN UMAN,15/06/2018, 8703236900,2006,PONTIAC,VIBE,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,16966,2035.92,",
"TAILANDIA,SANTO TOMAS DE CASTILLA,15/06/2018, 8703225900,2017,MITSUBISHI,MIRAGE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21572.33,2588.68,",
"ALEMANIA REP. FED.,PUERTO BARRIOS,15/06/2018, 8703236900,2003,VOLKSWAGEN,PASSAT GLS,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,8819.55,1058.35,",
"JAPON,EL CARMEN,15/06/2018, 8703226900,2008,TOYOTA,YARIS HATCHBACK,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,14063.53,1687.62,",
"ESTADOS UNIDOS,EL CARMEN,15/06/2018, 8704315100,1994,TOYOTA,STANDARD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22144.97,2657.4,",
"CANADA,SANTO TOMAS DE CASTILLA,15/06/2018, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10024,1202.88,",
"JAPON,G8"," CENTRALSA,19/06/2018, 8703237900,2007,MAZDA,CX-7 GRAND TOURING,2300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15320.27,1838.43,"
"JAPON,PUERTO BARRIOS,15/06/2018, 8703247000,2000,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,63932.72,7671.93,",
"ESTADOS UNIDOS,PUERTO BARRIOS,15/06/2018, 8703237900,2011,HONDA,CR-V 4WD SPECIAL EDITION,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,42385.53,5086.26,",
"JAPON,EL CARMEN,15/06/2018, 8704315100,1989,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23644.9,2837.39,",
"JAPON,EL CARMEN,15/06/2018, 8703237900,2008,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27191.98,3263.04,",
"JAPON,TECUN UMAN,15/06/2018, 8704315100,1988,TOYOTA,EFI REGULAR CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,14811.59,1777.39,",
"JAPON,TECUN UMAN,15/06/2018, 8703236900,2009,TOYOTA,COROLLA XLE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14534.81,1744.18,",
"JAPON,TECUN UMAN,15/06/2018, 8703236900,2012,MAZDA,MAZDA3 SKYACTIVE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18836.15,2260.34,",
"JAPON,TECUN UMAN,15/06/2018, 8703226900,2010,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16966,2035.92,",
"JAPON,TECUN UMAN,15/06/2018, 8703249000,2002,MITSUBISHI,MONTERO SPORT XLS 4X2,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18252.66,2190.32,",
"JAPON,TECUN UMAN,16/06/2018, 8703237900,1997,TOYOTA,4RUNNER 2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14063.53,1687.62,",
"JAPON,TECUN UMAN,15/06/2018, 8704229000,1999,ISUZU,NQR TURBO INTERCOOLED,4800,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.5,35308.43,4237.01,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"CHINA,PUERTO QUETZAL,03/07/2018, 8711209000,2019,HONDA,XR150L,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,2849217.46,341906.1,",
"ESTADOS UNIDOS,EL CARMEN,16/06/2018, 8704315100,1998,NISSAN,FRONTIER SE KING CAB 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,27955.9,3354.71,",
"JAPON,TECUN UMAN,27/06/2018, 8711409000,2009,HONDA,VT750C,750,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8055.94,966.71,",
"ESTADOS UNIDOS,PUERTO BARRIOS,18/06/2018, 8703237900,2016,HONDA,CR-V TOURING 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15414.55,1849.75,",
"JAPON,PUERTO BARRIOS,18/06/2018, 8703236900,2010,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13339.28,1600.71,",
"MEXICO,PUERTO BARRIOS,18/06/2018, 8703236900,2012,VOLKSWAGEN,JETTA,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17854.97,2142.6,",
"ESTADOS UNIDOS,TECUN UMAN,18/06/2018, 8703236900,2010,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18167.51,2180.1,",
"ESTADOS UNIDOS,EL CARMEN,18/06/2018, 8704315100,1994,TOYOTA,XTRA CAB 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21396.58,2567.59,",
"JAPON,EL CARMEN,22/06/2018, 8703247000,1999,TOYOTA,4RUNNER 4WD SR5,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21571.2,2588.54,",
"JAPON,SANTO TOMAS DE CASTILLA,23/06/2018, 8703236900,2010,MAZDA,MAZDA3 i,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10545.92,1265.51,",
"JAPON,SANTO TOMAS DE CASTILLA,23/06/2018, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12972.68,1556.72,",
"ESTADOS UNIDOS,EL CARMEN,25/06/2018, 8703249000,2001,ISUZU,RODEO 2WD LS,3200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23090.55,2770.87,",
"JAPON,EL CARMEN,26/06/2018, 8703226900,2006,SCION,XB,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,23815.66,2857.88,",
"COREA DEL SUR,PUERTO BARRIOS,25/06/2018, 8703236900,2013,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19243.35,2309.2,",
"JAPON,EL CARMEN,26/06/2018, 8703249000,1999,TOYOTA,4RUNNER 4X2 SR5,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21568.9,2588.27,",
"JAPON,EL CARMEN,25/06/2018, 8703237900,2007,TOYOTA,RAV4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25073.84,3008.86,",
