Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
INDIA,PUERTO QUETZAL,06/08/2018, 8711209000,2019,HERO,DAWN 150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,381422.75,45770.73,
ESTADOS UNIDOS,EL CARMEN,10/07/2018, 8704315100,2005,TOYOTA,TACOMA SR5 ACC/CAB 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,29798.66,3575.84,
CANADA,TECUN UMAN,10/07/2018, 8703249000,2005,HONDA,PILOT EX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32793.5,3935.22,
JAPON,TECUN UMAN,11/07/2018, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10428.69,1251.44,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,11/07/2018, 8703226900,2017,HONDA,CR-V EX 4X2,1500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,74532.75,8943.93,
JAPON,EL CARMEN,12/07/2018, 8704315100,1995,TOYOTA,T100 XTRA CAB 4X4 DX,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22815.8,2737.9,
JAPON,EL CARMEN,12/07/2018, 8711409000,2009,KAWASAKI,EX650C NINJA,650,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,14783.86,1774.06,
BRASIL,TECUN UMAN,16/07/2018, 8711209000,2017,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,15712.39,1885.49,
JAPON,TECUN UMAN,16/07/2018, 8703237900,2008,HONDA,CR-V EX-L 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33066.9,3968.03,
ESTADOS UNIDOS,PUERTO BARRIOS,20/07/2018, 8704315100,1998,TOYOTA,TACOMA LIMITED XTRA CAB 4,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,0,2,1,19182.69,2301.92,
JAPON,EL CARMEN,16/07/2018, 8711509000,2005,SUZUKI,C50 VL800,805,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,12076.38,1449.17,
ESTADOS UNIDOS,PUERTO BARRIOS,06/08/2018, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12148.8,1457.86,
ESTADOS UNIDOS,EL CARMEN,07/08/2018, 8704315100,2001,NISSAN,FRONTIER KING CAB 4X2 XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,27960.21,3355.23,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
CHINA,PUERTO QUETZAL,06/08/2018, 8711209000,2018,YAMAHA,YBR125ED,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,207276.64,24873.2,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/07/2018, 8704315100,1975,FORD,F100 4X2,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,10652.69,1278.32,
ESTADOS UNIDOS,EL CARMEN,19/07/2018, 8703237900,2013,HONDA,CR-V EX-L AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33243.27,3989.19,
ESTADOS UNIDOS,EL CARMEN,26/07/2018, 8704315100,1994,TOYOTA,XTRA CAB DX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23655.94,2838.71,
JAPON,PUERTO BARRIOS,31/07/2018, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9584.57,1150.15,
MEXICO,TECUN UMAN,01/08/2018, 8701200000,2019,INTERNATIONAL,PROSTAR,14914,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,25,696404.66,83568.56,
MEXICO,TECUN UMAN,01/08/2018, 8701200000,2019,INTERNATIONAL,PROSTAR,14914,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,25,696404.66,83568.56,
ESTADOS UNIDOS,TECUN UMAN,31/07/2018, 87163900,2000,GREAT DANE,7411 TP-S 53,0,PESADO,FURGON,OCASIONAL,OTROS,0,1,20,24847.54,2981.7,
JAPON,TECUN UMAN,31/07/2018, 8703226900,2014,TOYOTA,YARIS LE,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23350.7,2802.08,
TAILANDIA,TECUN UMAN,31/07/2018, 8703225900,2015,MITSUBISHI,MIRAGE ES,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16412.85,1969.54,
ESTADOS UNIDOS,TECUN UMAN,31/07/2018, 8701200000,2000,FREIGHTLINER,D120064S T,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,47303.94,5676.47,
ESTADOS UNIDOS,TECUN UMAN,31/07/2018, 8716390000,1978,FRUEHAUF,SIN LINEA,0,PESADO,PLATAFORMA,OCASIONAL,OTROS,0,0,20,23352.58,5417.8,
JAPON,EL CARMEN,31/07/2018, 8703249000,2005,TOYOTA,4RUNNER SR5 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31286.46,3754.38,
ESTADOS UNIDOS,TECUN UMAN,31/07/2018, 87163900,1974,ROGERS,SINLINEA,0,PESADO,LOW BOY,OCASIONAL,OTROS,0,0,20,47303.94,5676.47,
ESTADOS UNIDOS,PUERTO BARRIOS,09/07/2018, 8703237900,2011,HONDA,CR-V SE 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32578.62,3909.43,
ESTADOS UNIDOS,TECUN UMAN,10/07/2018, 8704315100,1995,TOYOTA,TACOMA LX XTRACAB 4WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,19842.14,2381.06,
"ALEMANIA REP. FED.,G8,"" CENTRALSA,11/07/2018, 8703237900,2003,BMW,330CI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,13762.21,1651.47,"""
CANADA,TECUN UMAN,10/07/2018, 8703237900,2016,TOYOTA,RAV4 SE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,83711.37,10045.36,
JAPON,TECUN UMAN,10/07/2018, 8703226900,2001,TOYOTA,ECHO,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13065.86,1567.9,
JAPON,TECUN UMAN,10/07/2018, 8703236900,2008,SCION,xD,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12465.66,1495.88,
BRASIL,TECUN UMAN,10/07/2018, 8711209000,2005,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10319.92,1238.39,
ESTADOS UNIDOS,PUERTO BARRIOS,13/07/2018, 8703236900,2014,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33878.5,4065.42,
COREA DEL SUR,PUERTO QUETZAL,14/07/2018, 8703326900,2005,HYUNDAI,SANTA FE GOLD,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,15966.59,1915.99,
JAPON,EL CARMEN,13/07/2018, 8703236900,2001,TOYOTA,RAV4 L 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21548.16,2585.78,
JAPON,TECUN UMAN,13/07/2018, 8703237900,2006,TOYOTA,RAV-4 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30526.56,3663.19,
COREA DEL SUR,PUERTO QUETZAL,16/07/2018, 8703327400,2002,HYUNDAI,TERRACAN 4X4,2476,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,1,21359.27,2563.11,
COREA DEL SUR,PUERTO QUETZAL,16/07/2018, 8703327400,2002,KIA,SORENTO 4X4,2497,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,1,20410.06,2449.21,
"TAILANDIA,G1,"" INTEGRADA,18/07/2018, 8703226900,2015,MITSUBISHI,MIRAGE DE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18099.12,2171.89,"""
"JAPON,G1,"" INTEGRADA,17/07/2018, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,9186.91,1102.43,"""
JAPON,EL CARMEN,16/07/2018, 8704315100,1989,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23270.5,2792.46,
JAPON,PUERTO BARRIOS,17/07/2018, 8711209000,1992,HONDA,XR250L,249,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,8212.44,985.49,
JAPON,EL CARMEN,30/07/2018, 8703249000,1997,TOYOTA,4RUNNER 4X2 SR5,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14317.27,1718.07,
COREA DEL SUR,PUERTO QUETZAL,01/08/2018, 8702107000,2002,HYUNDAI,COUNTY,3907,PESADO,BUS,OCASIONAL,DIESEL,29,2,0,39519.74,4742.37,
"CANADA,G8,"" CENTRALSA,03/08/2018, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11081.71,1329.81,"""
"JAPON,G8,"" CENTRALSA,03/08/2018, 8703237900,2004,HONDA,CR-V LX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15567.98,1868.16,"""
JAPON,TECUN UMAN,01/08/2018, 8703247000,2003,NISSAN,PATHFINDER SE 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17273.3,2072.8,
CANADA,SANTO TOMAS DE CASTILLA,01/08/2018, 8703236900,2013,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21501.82,2580.22,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,02/08/2018, 8704229000,1995,FREIGHTLINER,FL80,8300,PESADO,CAMION,OCASIONAL,DIESEL,2,2,15,21214.64,2545.76,
JAPON,TECUN UMAN,02/08/2018, 8703226900,2012,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22375.34,2685.04,
MEXICO,TECUN UMAN,02/08/2018, 8703236900,2013,FORD,FIESTA SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10333.99,1240.08,
JAPON,EL CARMEN,03/08/2018, 8703236900,1998,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17818.11,2138.17,
ESTADOS UNIDOS,EL CARMEN,03/08/2018, 8704315100,1993,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22150.23,2658.03,
ESTADOS UNIDOS,EL CARMEN,03/08/2018, 8703236900,2009,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28696.14,3443.54,
ESTADOS UNIDOS,EL CARMEN,26/07/2018, 8704315100,1994,TOYOTA,STD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22155.9,2658.71,
ESTADOS UNIDOS,TECUN UMAN,26/07/2018, 8704315100,1996,TOYOTA,TACOMA XTRACAB LX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,17833.58,2140.03,
CANADA,PUERTO BARRIOS,26/07/2018, 8703236900,2012,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21424.12,2570.89,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8704215900,2011,KIA,BONGO III,2902,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1.2,38797.8,4655.74,
JAPON,PUERTO BARRIOS,07/08/2018, 8703237900,2017,TOYOTA,RAV-4 LE AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,87011.08,10441.33,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8703327900,2004,HYUNDAI,TERRACAN 4X4,2900,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,23106.58,2772.79,
JAPON,EL CARMEN,07/08/2018, 8703237900,2004,MAZDA,MAZDA3 S,2300,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,22298.45,2675.81,
CANADA,SANTO TOMAS DE CASTILLA,07/08/2018, 8703236900,2011,HONDA,CIVIC DX-G,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10253.92,1230.47,
JAPON,EL CARMEN,07/08/2018, 8703236900,2003,TOYOTA,RAV4 4WD L,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20053.64,2406.44,
ESTADOS UNIDOS,TECUN UMAN,07/08/2018, 8701200000,2007,FREIGHTLINER,FLD132XL CLASSIC,14000,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,107152.26,12858.27,
ESTADOS UNIDOS,TECUN UMAN,07/08/2018, 8429590000,2005,VOLVO,BL60,4000,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,0,5,159531.16,19143.74,
ESTADOS UNIDOS,TECUN UMAN,07/08/2018, 8429590000,2004,JOHN DEERE,310G,4000,PESADO,RETROEXCAVADORA,OCASIONAL,DIESEL,1,0,5,122117.66,14654.12,
REINO UNIDO,SANTO TOMAS DE CASTILLA,07/08/2018, 8703247000,2006,LAND ROVER,LR3 SE 4X4,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25388.8,3046.66,
COREA DEL SUR,EL CARMEN,07/08/2018, 8703236900,2013,KIA,RIO LX,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33148.36,3977.8,
JAPON,EL CARMEN,07/08/2018, 8704315100,1989,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22146.77,2657.61,
REINO UNIDO,PUERTO BARRIOS,07/08/2018, 8703237900,2004,HONDA,CR-V LX REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,14613.94,1753.67,
MEXICO,TECUN UMAN,07/08/2018, 8703316900,2005,VOLKSWAGEN,NEW BEETLE GLS 1.9L TDI,1900,LIVIANO,AUTOMOVIL,OCASIONAL,DIESEL,4,2,0,21550.18,2586.02,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,100680.85,12081.7,
JAPON,EL CARMEN,07/08/2018, 8703237900,2007,TOYOTA,RAV4   4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30529.42,3663.53,
JAPON,EL CARMEN,07/08/2018, 8704315100,1993,TOYOTA,XTRA CAB DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23646.83,2837.62,
JAPON,PUERTO BARRIOS,07/08/2018, 8703237900,2016,MAZDA,CX-5 TOURING AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31756.58,3810.79,
JAPON,SANTO TOMAS DE CASTILLA,07/08/2018, 8703247000,2012,TOYOTA,4RUNNER SR5 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41049.57,4925.95,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
MEXICO,PUERTO QUETZAL,07/08/2018, 8703236900,2018,CHEVROLET,TRAX,1800,LIVIANO,CAMIONETA,DISTRIBUIDOR,GASOLINA,5,5,0,604085.11,72490.21,
ESTADOS UNIDOS,PUERTO BARRIOS,07/08/2018, 8703248000,2004,TOYOTA,SIENNA XLE,3300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,26784.7,3214.16,
COREA DEL SUR,PUERTO QUETZAL,07/08/2018, 8703327900,2002,HYUNDAI,TERRACAN JX250 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,17060.56,2047.27,
CANADA,PUERTO BARRIOS,07/08/2018, 8703236900,2010,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24254.5,2910.54,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,07/08/2018, 8703236900,2008,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15406.88,1848.83,
JAPON,EL CARMEN,07/08/2018, 8703249000,2001,TOYOTA,4RUNNER SR5 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22298.45,2675.81,
JAPON,PUERTO BARRIOS,07/08/2018, 8703237900,2011,MAZDA,CX-7 I SPORT,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19236.3,2308.36,
ARGENTINA,PUERTO QUETZAL,06/08/2018, 8703337000,2019,TOYOTA,FORTUNER,2755,LIVIANO,CAMIONETA,DISTRIBUIDOR,DIESEL,7,5,0,223671.24,26840.55,
JAPON,PUERTO BARRIOS,06/08/2018, 8703236900,2011,MAZDA,2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17575.72,2109.09,
