Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo_del_Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;
TAILANDIA,PUERTO QUETZAL,09/04/2019, 8704215900,2020,MAZDA,BT-50 DBL CAB 4X4 TURBO,2200,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,409992.47,49199.1,;
TAILANDIA,PUERTO QUETZAL,09/04/2019, 8704215900,2020,MAZDA,BT-50 DBL CAB 4X4 TURBO,2200,LIVIANO,PICK UP,DISTRIBUIDOR,DIESEL,5,4,1,409992.47,49199.1,;
JAPON,EL CARMEN,09/04/2019, 8703236900,2000,HONDA,CR-V LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23586.95,2830.43,;
CHINA,EL CARMEN,08/04/2019, 8703215200,2007,ATV,SPORT200,200,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,13955.13,1674.62,;
BRASIL,EL CARMEN,08/04/2019, 8711209000,2009,HONDA,CRF230F,223,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,13103.77,1572.45,;
JAPON,TECUN UMAN,08/04/2019, 8704229000,1993,MITSUBISHI,FUSO FH100,5861,PESADO,CAMION,OCASIONAL,DIESEL,2,2,8,36912.04,4429.44,;
JAPON,G8; CENTRALSA,10/04/2019, 8703226900,2007,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12658.84,1519.06,
JAPON,EL CARMEN,08/04/2019, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24352.76,2922.33,;
ESTADOS UNIDOS,EL CARMEN,08/04/2019, 8704315100,2006,NISSAN,FRONTIER KING CAB XE 4X2,2500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,4,1,35074.1,4208.89,;
MEXICO,G8; CENTRALSA,09/04/2019, 8703226900,2017,HONDA,FIT LX,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28013.33,3361.6,
ESTADOS UNIDOS,EL CARMEN,09/04/2019, 8704315100,1994,TOYOTA,DX REGULAR CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29839.1,3580.69,;
TAILANDIA,EL CARMEN,09/04/2019, 8703225900,2015,MITSUBISHI,MIRAGE ES,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23586.95,2830.43,;
ESTADOS UNIDOS,EL CARMEN,09/04/2019, 8703236900,2000,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12482.7,1497.92,;
JAPON,SANTO TOMAS DE CASTILLA,09/04/2019, 8703226900,2013,TOYOTA,YARIS LE,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22972.14,2756.66,;
JAPON,EL CARMEN,11/04/2019, 8711209000,1996,SUZUKI,RM250T,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,13267.93,1592.15,;
JAPON,EL CARMEN,11/04/2019, 8704315100,1994,TOYOTA,XTRA CAB DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28472.66,3416.72,;
ESTADOS UNIDOS,EL CARMEN,11/04/2019, 8703236900,2007,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15348.36,1841.8,;
JAPON,EL CARMEN,12/04/2019, 8703236900,2011,NISSAN,CUBE,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,42600.51,5112.06,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,12/04/2019, 8703236900,2007,HONDA,CIVIC,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13497.8,1619.74,;
JAPON,EL CARMEN,12/04/2019, 8703237900,2010,MAZDA,MAZDA3 S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17024.94,2042.99,;
BRASIL,EL CARMEN,12/04/2019, 8703236900,2004,VOLKSWAGEN,GOLF GL,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39606.41,4752.77,;
CHINA,PUERTO QUETZAL,16/04/2019, 8704215100,2020,JAC,HFC1037DKF,1910,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,538248.04,64589.76,;
CHINA,PUERTO QUETZAL,16/04/2019, 8704215100,2020,JAC,HFC1037DKF,1910,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,538248.04,64589.76,;
CHINA,PUERTO QUETZAL,16/04/2019, 8704215100,2020,JAC,HFC1037DKF,1910,LIVIANO,PICK UP,OCASIONAL,DIESEL,5,4,1,538248.04,64589.76,;
JAPON,EL CARMEN,16/04/2019, 8703236900,2013,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20832.9,2499.95,;
JAPON,SANTO TOMAS DE CASTILLA,16/04/2019, 8703226900,2010,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13070.7,1568.48,;
JAPON,EL CARMEN,16/04/2019, 8703247000,2004,TOYOTA,4RUNNER LIMITED 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,34172.07,4100.65,;
COREA DEL SUR,G1; INTEGRADA,22/04/2019, 8703236900,2012,HYUNDAI,ACCENT GS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20550.55,2466.07,
JAPON,SANTO TOMAS DE CASTILLA,16/04/2019, 8703237900,2002,HONDA,CR-V 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,11634.6,1396.15,;
ESTADOS UNIDOS,EL CARMEN,16/04/2019, 8704315100,1993,TOYOTA,STANDARD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28468.43,3416.21,;
JAPON,EL CARMEN,16/04/2019, 8703236900,1999,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,12995.76,1559.49,;
JAPON,EL CARMEN,16/04/2019, 8704315100,1989,TOYOTA,DLX 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28468.43,3416.21,;
JAPON,EL CARMEN,16/04/2019, 8704315100,1993,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29815.39,3577.85,;
JAPON,EL CARMEN,16/04/2019, 8704315100,1989,TOYOTA,XTRA CAB 4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29815.39,3577.85,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/04/2019, 8703249000,2008,JEEP,LIBERTY LIMITED 2WD,3700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17729.95,2127.59,;
CANADA,PUERTO BARRIOS,16/04/2019, 8703236900,2015,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,26041.43,3124.97,;
ESTADOS UNIDOS,TECUN UMAN,16/04/2019, 8703237900,2006,NISSAN,ALTIMA 2.5S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22740.68,2728.88,;
JAPON,EL CARMEN,16/04/2019, 8711209000,2008,HONDA,CRF100F,100,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,4749.52,569.94,;
JAPON,EL CARMEN,17/04/2019, 8704315100,1992,TOYOTA,DLX 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29815.47,3577.86,;
CANADA,EL CARMEN,16/04/2019, 8703247000,1991,JEEP,WRANGLER,4000,LIVIANO,JEEP,OCASIONAL,GASOLINA,4,2,0,21977.57,2637.31,;
JAPON,EL CARMEN,16/04/2019, 8704315100,1988,TOYOTA,XTRA CAB 4X4 SR5,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28660.43,3439.25,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,17/04/2019, 8703236900,2016,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,38591.24,4630.95,;
MEXICO,EL CARMEN,16/04/2019, 8703249000,2000,GMC,YUKON DENALI 4WD XL K1500,5300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,29608.67,3553.04,;
CANADA,EL CARMEN,16/04/2019, 8703236900,2004,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10553.81,1266.46,;
ESTADOS UNIDOS,EL CARMEN,16/04/2019, 8704315100,2001,TOYOTA,TACOMA PRERUNNER X/C 2WD,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,25793.12,3095.17,;
COREA DEL SUR,PUERTO QUETZAL,09/04/2019, 8703327300,2001,HYUNDAI,TERRACAN 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,18263.66,2191.64,;
JAPON,TECUN UMAN,09/04/2019, 8711209000,2015,YAMAHA,XV250,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,11280.95,1353.71,;
REINO UNIDO,SANTO TOMAS DE CASTILLA,09/04/2019, 8703237900,2005,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,19383.42,2326.01,;
JAPON,SANTO TOMAS DE CASTILLA,09/04/2019, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17647.76,2117.73,;
ESTADOS UNIDOS,G8; CENTRALSA,10/04/2019, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14057.21,1686.87,
JAPON,EL CARMEN,09/04/2019, 8704315100,1992,TOYOTA,DLX X/C 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28483.36,3418,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8704315100,1999,FORD,F150 SUPER CAB 4X2 XLT,4200,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,15755.09,1890.61,;
JAPON,EL CARMEN,10/04/2019, 8704315100,1990,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29830.27,3579.63,;
ESTADOS UNIDOS,PUERTO QUETZAL,09/04/2019, 8704315100,2009,CHEVROLET,HHR LS,2200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,41114.35,4933.72,;
ESTADOS UNIDOS,G1; INTEGRADA,10/04/2019, 8704315100,2001,NISSAN,FRONTIER XE KING CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,13177.68,1581.32,
COREA DEL SUR,PUERTO QUETZAL,09/04/2019, 8704215100,2008,HYUNDAI,PORTER II 2WD,2497,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1,35716.63,4286,;
COREA DEL SUR,PUERTO QUETZAL,10/04/2019, 8703326900,2005,KIA,SPORTAGE LX,2000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,18202.48,2184.3,;
COREA DEL SUR,PUERTO QUETZAL,10/04/2019, 8704215900,2011,KIA,BONGO III,2900,PESADO,CAMION,OCASIONAL,DIESEL,3,2,1,18890.81,2266.9,;
CANADA,SANTO TOMAS DE CASTILLA,10/04/2019, 8703236900,2009,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16151.14,1938.14,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8703236900,2003,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22013.86,2641.66,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8703236900,2007,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15730.73,1887.69,;
ESTADOS UNIDOS,EL CARMEN,10/04/2019, 8703237900,2010,HONDA,CR-V EX-L 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27540.25,3304.83,;
JAPON,EL CARMEN,10/04/2019, 8703226900,2011,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14584.18,1750.1,;
JAPON,EL CARMEN,10/04/2019, 8704315100,1988,TOYOTA,SR5 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29441.47,3532.98,;
JAPON,EL CARMEN,10/04/2019, 8703226900,2004,SCION,XB,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,17641.66,2117,;
JAPON,PUERTO BARRIOS,10/04/2019, 8703236900,2014,MAZDA,MAZDA3 i TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,28228.18,3387.38,;
COREA DEL SUR,PUERTO QUETZAL,10/04/2019, 8703326900,2010,CHEVROLET,CRUZE LT,1598,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24146.45,2897.57,;
COREA DEL SUR,PUERTO QUETZAL,10/04/2019, 8703236900,2010,HYUNDAI,SONATA Y20,1998,LIVIANO,AUTOMOVIL,OCASIONAL,OTROS,4,4,0,26279.04,3153.48,;
REINO UNIDO,G8; CENTRALSA,11/04/2019, 8703237900,2006,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22151.44,2658.17,
JAPON,EL CARMEN,10/04/2019, 8703247000,2001,TOYOTA,4RUNNER LIMITED 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23542.6,2825.11,;
JAPON,G1; INTEGRADA,12/04/2019, 8703237900,2011,NISSAN,ROGUE SV,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18286.48,2194.38,
CANADA,SANTO TOMAS DE CASTILLA,11/04/2019, 8703236900,2011,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15766.51,1891.98,;
JAPON,SANTO TOMAS DE CASTILLA,08/04/2019, 8703236900,2012,MAZDA,MAZDA3 I TOURING,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12107.46,1452.9,;
JAPON,SANTO TOMAS DE CASTILLA,08/04/2019, 8703236900,2013,MAZDA,CX-5 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35341.52,4240.98,;
CANADA,G8; CENTRALSA,10/04/2019, 8703248000,2013,DODGE,GRAND CARAVAN,3600,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,7,4,0,32687.21,3922.47,
JAPON,EL CARMEN,09/04/2019, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16290.45,1954.85,;
JAPON,SANTO TOMAS DE CASTILLA,09/04/2019, 8703237900,2011,MAZDA,3S,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13643.98,1637.28,;
JAPON,EL CARMEN,10/04/2019, 8704315100,1984,TOYOTA,SR5 X/C 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28675.33,3441.04,;
JAPON,G8; CENTRALSA,11/04/2019, 8703237900,2015,MAZDA,CX-5 TOURING,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,35848.95,4301.87,
JAPON,EL CARMEN,11/04/2019, 8703237900,2004,HONDA,CR-V Realtime EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24282.48,2913.9,;
COREA DEL SUR,EL CARMEN,12/04/2019, 8703236900,2014,KIA,SPORTAGE SX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31292.33,3755.08,;
TAILANDIA,SANTO TOMAS DE CASTILLA,11/04/2019, 8703225900,2015,MITSUBISHI,MIRAGE,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15718.17,1886.18,;
COREA DEL SUR,PUERTO BARRIOS,11/04/2019, 8703236900,2014,HYUNDAI,TUCSON GLS 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24161.3,2899.36,;
ESTADOS UNIDOS,EL CARMEN,17/04/2019, 8703215200,2002,HONDA,TRX450S,450,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,12496.38,1499.57,;
JAPON,EL CARMEN,16/04/2019, 8703236900,2011,MAZDA,MAZDA3 I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11011.68,1321.4,;
JAPON,SANTO TOMAS DE CASTILLA,16/04/2019, 8703236900,2008,MITSUBISHI,LANCER ES,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14699.64,1763.96,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,16/04/2019, 8703236900,2013,HYUNDAI,ELANTRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14970.16,1796.42,;
JAPON,EL CARMEN,16/04/2019, 8703237900,2005,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25793.12,3095.17,;
ESTADOS UNIDOS,EL CARMEN,16/04/2019, 8703236900,2006,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14560.14,1747.22,;
MEXICO,EL CARMEN,16/04/2019, 8704315100,2017,TOYOTA,TACOMA DOUBLE CAB 4X2 SR5,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,83430.82,10011.7,;
JAPON,TECUN UMAN,16/04/2019, 8704315100,1986,TOYOTA,XTRA CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,17780.46,2133.66,;
CANADA,EL CARMEN,16/04/2019, 8703237900,2015,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,56317.52,6758.1,;
JAPON,EL CARMEN,08/04/2019, 8703249000,2000,TOYOTA,4RUNNER 2WD SR5,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13366.37,1603.96,;
JAPON,TECUN UMAN,08/04/2019, 8703226900,1996,TOYOTA,TERCEL,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,11349.53,1361.94,;
ESTADOS UNIDOS,TECUN UMAN,08/04/2019, 8704315100,2017,TOYOTA,TACOMA DOUBLE CAB SR5 2WD,3500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,102465.38,12295.85,;
CHINA,PUERTO QUETZAL,10/04/2019, 8711209000,2019,ITALIKA,CS125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,250972.02,30116.64,;
ESTADOS UNIDOS,TECUN UMAN,10/04/2019, 8703215200,2000,HONDA,TRX450ES 4X4 FOREMAN,450,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,12507.46,1500.9,;
COREA DEL SUR,EL CARMEN,16/04/2019, 8703225900,2014,CHEVROLET,SPARK LS,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18574.25,2228.91,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
CHINA,PUERTO QUETZAL,17/04/2019, 8711209000,2019,SUZUKI,AN125HK,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,368381.64,44205.8,;
JAPON,EL CARMEN,09/04/2019, 8704315100,1993,TOYOTA,DLX XTRACAB 4WD,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29830.34,3579.64,;
